"(1781, 511)"
"(1781, 510)"
"(1781, 511)"
"(1781, 510)"
"(1781, 509)"
"(1781, 509)"
"(1781, 509)"
"(1781, 509)"
"(1781, 510)"
"(1781, 510)"
"(1782, 508)"
"(1782, 508)"
"(1782, 508)"
"(1781, 508)"
"(1781, 510)"
"(1781, 510)"
"(1781, 508)"
"(1781, 508)"
"(1781, 508)"
"(1782, 507)"
"(1781, 510)"
"(1782, 510)"
"(1781, 510)"
"(1781, 509)"
"(1782, 509)"
"(1781, 509)"
"(1781, 508)"
"(1781, 509)"
"(1781, 509)"
"(1781, 510)"
"(1781, 508)"
"(1780, 508)"
"(1781, 509)"
"(1780, 509)"
"(1781, 510)"
"(1781, 509)"
"(1780, 510)"
"(1781, 509)"
"(1781, 509)"
"(1781, 508)"
"(1781, 510)"
"(1781, 509)"
"(1782, 510)"
"(1781, 510)"
"(1781, 509)"
"(1782, 509)"
"(1781, 509)"
"(1781, 509)"
"(1782, 510)"
"(1782, 511)"
"(1781, 510)"
"(1781, 509)"
"(1781, 509)"
"(1781, 509)"
"(1781, 510)"
"(1781, 508)"
"(1781, 510)"
"(1781, 509)"
"(1781, 508)"
"(1782, 508)"
"(1782, 509)"
"(1781, 510)"
"(1781, 509)"
"(1781, 510)"
"(1781, 509)"
"(1781, 508)"
"(1782, 508)"
"(1781, 509)"
"(1781, 510)"
"(1781, 510)"
"(1781, 509)"
"(1781, 509)"
"(1781, 509)"
"(1781, 508)"
"(1781, 509)"
"(1781, 509)"
"(1781, 510)"
"(1781, 509)"
"(1781, 509)"
"(1780, 509)"
"(1781, 509)"
"(1780, 510)"
"(1781, 509)"
"(1781, 510)"
"(1781, 509)"
"(1781, 509)"
"(1781, 508)"
"(1781, 510)"
"(1782, 510)"
"(1781, 509)"
"(1780, 509)"
"(1781, 509)"
"(1781, 509)"
"(1782, 508)"
"(1782, 510)"
"(1782, 511)"
"(1782, 511)"
"(1781, 510)"
"(1781, 509)"
"(1782, 508)"
"(1781, 509)"
"(1782, 509)"
"(1782, 510)"
"(1782, 510)"
"(1782, 509)"
"(1780, 509)"
"(1781, 509)"
"(1782, 509)"
"(1782, 509)"
"(1781, 510)"
"(1782, 510)"
"(1782, 509)"
"(1782, 508)"
"(1782, 509)"
"(1781, 509)"
"(1781, 510)"
"(1782, 510)"
"(1782, 510)"
"(1781, 510)"
"(1782, 509)"
"(1781, 508)"
"(1781, 510)"
"(1782, 510)"
"(1781, 510)"
"(1781, 508)"
"(1781, 509)"
"(1780, 510)"
"(1781, 509)"
"(1781, 510)"
"(1781, 510)"
"(1781, 510)"
"(1781, 509)"
"(1782, 507)"
"(1781, 506)"
"(1781, 507)"
"(1782, 507)"
"(1781, 505)"
"(1781, 503)"
"(1782, 501)"
"(1782, 500)"
"(1782, 501)"
"(1782, 499)"
"(1782, 498)"
"(1782, 496)"
"(1782, 493)"
"(1782, 493)"
"(1782, 492)"
"(1782, 493)"
"(1782, 490)"
"(1781, 488)"
"(1782, 486)"
"(1782, 486)"
"(1782, 485)"
"(1783, 485)"
"(1782, 485)"
"(1782, 484)"
"(1781, 482)"
"(1783, 480)"
"(1782, 477)"
"(1782, 477)"
"(1782, 477)"
"(1782, 478)"
"(1782, 476)"
"(1782, 475)"
"(1781, 473)"
"(1781, 472)"
"(1781, 470)"
"(1781, 469)"
"(1782, 469)"
"(1781, 471)"
"(1782, 472)"
"(1380, 446)","(1782, 477)"
"(1374, 428)","(1783, 493)"
"(1382, 392)","(1783, 519)"
"(1784, 538)"
"(1784, 533)"
"(1783, 509)"
"(1783, 486)"
"(1783, 481)"
"(1783, 499)"
"(1783, 525)"
"(1784, 538)"
"(1783, 526)"
"(1783, 501)"
"(1782, 481)"
"(1783, 484)"
"(1782, 507)"
"(1783, 530)"
"(1784, 536)"
"(1783, 520)"
"(1783, 495)"
"(1782, 481)"
"(1783, 490)"
"(1783, 515)"
"(1784, 534)"
"(1783, 534)"
"(1782, 513)"
"(1782, 489)"
"(1782, 482)"
"(1783, 496)"
"(1783, 521)"
"(1783, 535)"
"(1783, 528)"
"(1783, 506)"
"(1782, 486)"
"(1782, 485)"
"(1783, 504)"
"(1783, 527)"
"(1784, 536)"
"(1783, 522)"
"(1782, 500)"
"(1782, 484)"
"(1782, 489)"
"(1783, 510)"
"(1783, 530)"
"(1783, 533)"
"(1782, 517)"
"(1782, 493)"
"(1781, 484)"
"(1781, 494)"
"(1782, 516)"
"(1783, 533)"
"(1783, 529)"
"(1782, 511)"
"(1781, 489)"
"(1781, 485)"
"(1782, 501)"
"(1783, 523)"
"(1783, 534)"
"(1783, 524)"
"(1782, 503)"
"(1781, 486)"
"(1781, 488)"
"(1782, 507)"
"(1782, 528)"
"(1783, 533)"
"(1782, 520)"
"(1783, 498)"
"(1782, 486)"
"(1782, 493)"
"(1782, 514)"
"(1783, 530)"
"(1783, 530)"
"(1783, 513)"
"(1783, 493)"
"(1782, 485)"
"(1784, 497)"
"(1783, 518)"
"(1784, 532)"
"(1783, 526)"
"(1782, 507)"
"(1783, 490)"
"(1783, 488)"
"(1783, 503)"
"(1783, 523)"
"(1783, 531)"
"(1783, 521)"
"(1783, 502)"
"(1783, 488)"
"(1782, 492)"
"(1782, 509)"
"(1782, 528)"
"(1782, 530)"
"(1782, 516)"
"(1782, 496)"
"(1781, 487)"
"(1782, 496)"
"(1782, 515)"
"(1782, 529)"
"(1782, 527)"
"(1782, 510)"
"(1782, 493)"
"(1782, 488)"
"(1782, 501)"
"(1782, 520)"
"(1783, 531)"
"(1784, 522)"
"(1782, 504)"
"(1783, 490)"
"(1782, 491)"
"(1782, 506)"
"(1782, 525)"
"(1784, 529)"
"(1782, 518)"
"(1782, 499)"
"(1782, 488)"
"(1782, 494)"
"(1781, 512)"
"(1782, 526)"
"(1782, 527)"
"(1782, 513)"
"(1782, 495)"
"(1782, 489)"
"(1782, 499)"
"(1781, 517)"
"(1783, 529)"
"(1782, 525)"
"(1782, 508)"
"(1781, 493)"
"(1782, 491)"
"(1783, 504)"
"(1783, 521)"
"(1783, 529)"
"(1783, 520)"
"(1783, 503)"
"(1782, 490)"
"(1782, 494)"
"(1782, 509)"
"(1784, 524)"
"(1783, 527)"
"(1782, 515)"
"(1781, 498)"
"(1782, 490)"
"(1782, 497)"
"(1782, 514)"
"(1782, 526)"
"(1782, 525)"
"(1781, 511)"
"(1782, 495)"
"(1782, 491)"
"(1782, 502)"
"(1782, 518)"
"(1782, 527)"
"(1782, 521)"
"(1782, 505)"
"(1783, 493)"
"(1782, 494)"
"(1782, 506)"
"(1782, 523)"
"(1782, 527)"
"(1782, 517)"
"(1781, 501)"
"(1781, 491)"
"(1781, 496)"
"(1780, 511)"
"(1781, 525)"
"(1782, 525)"
"(1782, 513)"
"(1782, 497)"
"(1782, 492)"
"(1782, 500)"
"(1781, 516)"
"(1783, 527)"
"(1782, 522)"
"(1782, 508)"
"(1782, 494)"
"(1782, 493)"
"(1781, 504)"
"(1781, 519)"
"(1782, 526)"
"(1781, 518)"
"(1782, 504)"
"(1782, 494)"
"(1782, 496)"
"(1782, 509)"
"(1783, 523)"
"(1783, 524)"
"(1782, 515)"
"(1782, 501)"
"(1782, 493)"
"(1783, 499)"
"(1782, 513)"
"(1782, 525)"
"(1782, 523)"
"(1782, 511)"
"(1782, 497)"
"(1783, 495)"
"(1782, 503)"
"(1781, 518)"
"(1782, 526)"
"(1782, 520)"
"(1782, 506)"
"(1782, 494)"
"(1782, 496)"
"(1782, 507)"
"(1782, 520)"
"(1782, 524)"
"(1782, 515)"
"(1782, 502)"
"(1782, 495)"
"(1782, 497)"
"(1782, 510)"
"(1782, 522)"
"(1783, 522)"
"(1781, 512)"
"(1783, 499)"
"(1782, 495)"
"(1782, 501)"
"(1781, 515)"
"(1783, 524)"
"(1783, 520)"
"(1782, 509)"
"(1782, 496)"
"(1782, 494)"
"(1781, 505)"
"(1781, 519)"
"(1783, 524)"
"(1782, 518)"
"(1783, 504)"
"(1782, 495)"
"(1781, 497)"
"(1781, 508)"
"(1782, 520)"
"(1782, 523)"
"(1782, 514)"
"(1782, 500)"
"(1782, 495)"
"(1782, 500)"
"(1781, 512)"
"(1782, 523)"
"(1782, 521)"
"(1782, 510)"
"(1782, 497)"
"(1782, 496)"
"(1782, 504)"
"(1781, 517)"
"(1783, 524)"
"(1782, 519)"
"(1782, 507)"
"(1782, 496)"
"(1783, 497)"
"(1782, 508)"
"(1782, 519)"
"(1782, 523)"
"(1781, 515)"
"(1782, 503)"
"(1782, 496)"
"(1781, 499)"
"(1780, 510)"
"(1782, 521)"
"(1783, 522)"
"(1781, 512)"
"(1781, 501)"
"(1782, 497)"
"(1782, 503)"
"(1781, 515)"
"(1782, 523)"
"(1781, 521)"
"(1782, 509)"
"(1782, 499)"
"(1781, 496)"
"(1782, 506)"
"(1782, 517)"
"(1782, 522)"
"(1782, 516)"
"(1782, 505)"
"(1782, 497)"
"(1782, 498)"
"(1782, 509)"
"(1782, 520)"
"(1781, 522)"
"(1781, 514)"
"(1781, 502)"
"(1782, 496)"
"(1782, 501)"
"(1781, 512)"
"(1782, 521)"
"(1782, 519)"
"(1782, 510)"
"(1782, 501)"
"(1782, 497)"
"(1781, 504)"
"(1782, 516)"
"(1782, 522)"
"(1782, 518)"
"(1782, 507)"
"(1782, 498)"
"(1783, 496)"
"(1782, 507)"
"(1782, 517)"
"(1783, 521)"
"(1783, 514)"
"(1783, 503)"
"(1783, 496)"
"(1782, 499)"
"(1781, 510)"
"(1783, 519)"
"(1783, 519)"
"(1782, 511)"
"(1783, 501)"
"(1783, 496)"
"(1782, 502)"
"(1782, 513)"
"(1782, 521)"
"(1782, 518)"
"(1782, 507)"
"(1782, 499)"
"(1782, 497)"
"(1783, 505)"
"(1782, 515)"
"(1783, 521)"
"(1782, 516)"
"(1782, 505)"
"(1782, 497)"
"(1782, 499)"
"(1781, 508)"
"(1781, 518)"
"(1782, 520)"
"(1782, 513)"
"(1782, 502)"
"(1782, 497)"
"(1781, 502)"
"(1781, 512)"
"(1781, 520)"
"(1782, 518)"
"(1781, 510)"
"(1782, 500)"
"(1782, 498)"
"(1782, 503)"
"(1782, 514)"
"(1782, 520)"
"(1781, 517)"
"(1782, 506)"
"(1782, 498)"
"(1782, 499)"
"(1782, 507)"
"(1781, 517)"
"(1781, 520)"
"(1781, 515)"
"(1782, 504)"
"(1782, 499)"
"(1781, 502)"
"(1781, 511)"
"(1782, 519)"
"(1782, 519)"
"(1782, 512)"
"(1782, 502)"
"(1782, 497)"
"(1782, 504)"
"(1781, 514)"
"(1781, 520)"
"(1781, 518)"
"(1782, 509)"
"(1781, 500)"
"(1781, 498)"
"(1781, 505)"
"(1781, 515)"
"(1782, 520)"
"(1782, 516)"
"(1782, 505)"
"(1782, 498)"
"(1782, 500)"
"(1781, 509)"
"(1782, 518)"
"(1782, 519)"
"(1782, 513)"
"(1781, 503)"
"(1781, 499)"
"(1781, 502)"
"(1781, 512)"
"(1781, 518)"
"(1782, 519)"
"(1781, 510)"
"(1782, 501)"
"(1782, 499)"
"(1782, 505)"
"(1781, 514)"
"(1781, 519)"
"(1781, 516)"
"(1782, 508)"
"(1782, 500)"
"(1782, 500)"
"(1781, 508)"
"(1781, 515)"
"(1782, 519)"
"(1781, 513)"
"(1781, 504)"
"(1782, 499)"
"(1782, 501)"
"(1781, 510)"
"(1781, 518)"
"(1782, 518)"
"(1781, 512)"
"(1781, 503)"
"(1781, 500)"
"(1782, 504)"
"(1781, 513)"
"(1781, 519)"
"(1780, 517)"
"(1781, 509)"
"(1781, 500)"
"(1781, 500)"
"(1782, 506)"
"(1782, 515)"
"(1782, 518)"
"(1782, 515)"
"(1782, 506)"
"(1781, 500)"
"(1782, 502)"
"(1781, 510)"
"(1781, 517)"
"(1781, 518)"
"(1781, 512)"
"(1781, 504)"
"(1781, 500)"
"(1781, 503)"
"(1780, 511)"
"(1781, 518)"
"(1781, 518)"
"(1780, 510)"
"(1781, 502)"
"(1782, 500)"
"(1781, 505)"
"(1781, 514)"
"(1781, 518)"
"(1781, 514)"
"(1780, 507)"
"(1781, 500)"
"(1781, 500)"
"(1781, 507)"
"(1780, 515)"
"(1781, 518)"
"(1781, 513)"
"(1781, 505)"
"(1781, 501)"
"(1781, 502)"
"(1780, 509)"
"(1782, 517)"
"(1781, 517)"
"(1781, 511)"
"(1781, 502)"
"(1780, 500)"
"(1781, 504)"
"(1781, 512)"
"(1780, 519)"
"(1781, 516)"
"(1781, 508)"
"(1782, 502)"
"(1781, 501)"
"(1781, 507)"
"(1782, 515)"
"(1781, 519)"
"(1781, 514)"
"(1781, 505)"
"(1782, 500)"
"(1782, 502)"
"(1782, 509)"
"(1782, 516)"
"(1782, 518)"
"(1782, 512)"
"(1782, 504)"
"(1782, 501)"
"(1782, 505)"
"(1781, 511)"
"(1781, 517)"
"(1781, 517)"
"(1782, 511)"
"(1782, 503)"
"(1782, 502)"
"(1782, 506)"
"(1781, 514)"
"(1781, 517)"
"(1781, 514)"
"(1781, 507)"
"(1782, 502)"
"(1782, 502)"
"(1781, 507)"
"(1782, 515)"
"(1782, 517)"
"(1782, 513)"
"(1782, 505)"
"(1783, 501)"
"(1782, 503)"
"(1782, 509)"
"(1781, 516)"
"(1781, 516)"
"(1781, 511)"
"(1781, 504)"
"(1781, 501)"
"(1781, 506)"
"(1781, 513)"
"(1781, 517)"
"(1781, 515)"
"(1781, 509)"
"(1781, 502)"
"(1781, 502)"
"(1782, 508)"
"(1781, 515)"
"(1781, 517)"
"(1781, 513)"
"(1781, 506)"
"(1782, 502)"
"(1781, 503)"
"(1780, 509)"
"(1782, 516)"
"(1781, 516)"
"(1782, 512)"
"(1781, 504)"
"(1782, 501)"
"(1782, 504)"
"(1781, 512)"
"(1781, 517)"
"(1782, 517)"
"(1781, 510)"
"(1781, 504)"
"(1781, 501)"
"(1781, 506)"
"(1781, 513)"
"(1781, 517)"
"(1781, 515)"
"(1781, 508)"
"(1782, 502)"
"(1782, 502)"
"(1782, 508)"
"(1781, 515)"
"(1782, 517)"
"(1781, 513)"
"(1781, 506)"
"(1781, 502)"
"(1781, 503)"
"(1781, 509)"
"(1781, 515)"
"(1781, 516)"
"(1781, 511)"
"(1781, 504)"
"(1781, 502)"
"(1781, 506)"
"(1780, 512)"
"(1780, 517)"
"(1780, 515)"
"(1781, 509)"
"(1780, 503)"
"(1781, 502)"
"(1781, 507)"
"(1782, 513)"
"(1781, 516)"
"(1782, 513)"
"(1781, 507)"
"(1782, 503)"
"(1782, 503)"
"(1782, 509)"
"(1782, 515)"
"(1781, 515)"
"(1781, 512)"
"(1782, 505)"
"(1782, 502)"
"(1782, 504)"
"(1782, 511)"
"(1781, 516)"
"(1781, 516)"
"(1781, 510)"
"(1781, 504)"
"(1782, 503)"
"(1781, 507)"
"(1781, 512)"
"(1782, 516)"
"(1782, 514)"
"(1781, 508)"
"(1781, 502)"
"(1781, 502)"
"(1782, 508)"
"(1782, 514)"
"(1781, 516)"
"(1781, 511)"
"(1782, 506)"
"(1782, 503)"
"(1782, 504)"
"(1782, 510)"
"(1781, 516)"
"(1782, 516)"
"(1781, 510)"
"(1781, 504)"
"(1780, 502)"
"(1780, 505)"
"(1780, 511)"
"(1781, 516)"
"(1781, 514)"
"(1781, 509)"
"(1781, 503)"
"(1782, 502)"
"(1781, 506)"
"(1781, 512)"
